method,method_pretty,pert,method_family,DA200_PB,DA200_OpPert,DA200_PSI,DA200_min,DA200_max,DA50_PB,DA50_OpPert,DA50_PSI,DA50_min,DA50_max,DA20_PB,DA20_OpPert,DA20_PSI,DA20_min,DA20_max,Cos200_PB,Cos200_OpPert,Cos200_PSI,Cos200_min,Cos200_max,Cos_all_PB,Cos_all_OpPert,Cos_all_PSI,Cos_all_min,Cos_all_max,Pearson20_PB,Pearson20_OpPert,Pearson20_PSI,Pearson20_min,Pearson20_max,DEGrecall20_PB,DEGrecall20_OpPert,DEGrecall20_PSI,DEGrecall20_min,DEGrecall20_max,MSE20_PB,MSE20_OpPert,MSE20_PSI,MSE20_min,MSE20_max
OpPert_norman_s1,OpPert s1,PTPN12+ZBTB10,OpPert,0.78,0.95,0.16999999999999993,0.78,0.95,0.68,0.96,0.2799999999999999,0.68,0.96,0.5,1.0,0.5,0.5,1.0,0.33814624007707517,0.8839789827566539,0.5458327426795787,0.33814624007707517,0.8839789827566539,0.31150741167056584,0.7407357714279919,0.429228359757426,0.31150741167056584,0.7407357714279919,-0.6022120339340622,0.939902583346212,1.5421146172802742,-0.6022120339340622,0.939902583346212,0.1,0.4,0.30000000000000004,0.1,0.4,18.79050636291504,0.05690028518438339,18.733606077730656,0.05690028518438339,18.79050636291504
OpPert_norman_s1,OpPert s1,SNAI1+ZBTB10,OpPert,0.81,0.935,0.125,0.81,0.935,0.76,0.92,0.16000000000000003,0.76,0.92,0.5,0.85,0.35,0.5,0.85,0.4521437036879718,0.8125569460457046,0.3604132423577328,0.4521437036879718,0.8125569460457046,0.4104924252047454,0.733073950329107,0.32258152512436167,0.4104924252047454,0.733073950329107,-0.3948075990894691,0.6792144427345835,1.0740220418240527,-0.3948075990894691,0.6792144427345835,0.1,0.15,0.04999999999999999,0.1,0.15,19.455902099609375,0.38839417695999146,19.067507922649384,0.38839417695999146,19.455902099609375
OpPert_norman_s2,OpPert s2,AHR+KLF1,OpPert,0.74,0.6,0.14,0.6,0.74,0.7,0.76,0.06000000000000005,0.7,0.76,0.7,0.75,0.050000000000000044,0.7,0.75,0.2093725814600856,0.5207740372928517,0.311401455832766,0.2093725814600856,0.5207740372928517,0.20157742821388028,0.33439977182084835,0.13282234360696807,0.20157742821388028,0.33439977182084835,-0.6276509044651953,0.6400728316351396,1.267723736100335,-0.6276509044651953,0.6400728316351396,0.1,0.25,0.15,0.1,0.25,19.158252716064453,0.349503755569458,18.808748960494995,0.349503755569458,19.158252716064453
OpPert_norman_s2,OpPert s2,BAK1+BCL2L11,OpPert,0.685,0.39,0.29500000000000004,0.39,0.685,0.58,0.42,0.15999999999999998,0.42,0.58,0.55,0.45,0.10000000000000003,0.45,0.55,0.03134386511950175,-0.049125107758815956,0.0804689728783177,-0.049125107758815956,0.03134386511950175,0.0942193075211981,-0.05439992459902312,0.1486192321202212,-0.05439992459902312,0.0942193075211981,-0.39220661658095496,0.22542927795108528,0.6176358945320403,-0.39220661658095496,0.22542927795108528,0.1,0.15,0.04999999999999999,0.1,0.15,19.584850311279297,0.16000181436538696,19.42484849691391,0.16000181436538696,19.584850311279297
OpPert_norman_s2,OpPert s2,BPGM+SAMD1,OpPert,0.8,0.985,0.18499999999999994,0.8,0.985,0.72,0.96,0.24,0.72,0.96,0.55,1.0,0.44999999999999996,0.55,1.0,0.38671651166385035,0.8997241368986038,0.5130076252347534,0.38671651166385035,0.8997241368986038,0.3354845259015339,0.7875471504845055,0.45206262458297164,0.3354845259015339,0.7875471504845055,-0.6977420945162551,0.861265777970155,1.55900787248641,-0.6977420945162551,0.861265777970155,0.1,0.5,0.4,0.1,0.5,19.81873321533203,0.3848244249820709,19.43390879034996,0.3848244249820709,19.81873321533203
OpPert_norman_s2,OpPert s2,CBFA2T3+FEV,OpPert,0.805,0.9,0.09499999999999997,0.805,0.9,0.76,0.86,0.09999999999999998,0.76,0.86,0.45,0.8,0.35000000000000003,0.45,0.8,0.4526974683596247,0.755380278441628,0.3026828100820033,0.4526974683596247,0.755380278441628,0.401059456528651,0.6290552384738404,0.22799578194518938,0.401059456528651,0.6290552384738404,-0.3596839235476894,0.6065767614083575,0.9662606849560469,-0.3596839235476894,0.6065767614083575,0.1,0.3,0.19999999999999998,0.1,0.3,19.668628692626953,0.5849460363388062,19.083682656288147,0.5849460363388062,19.668628692626953
OpPert_norman_s2,OpPert s2,CBFA2T3+POU3F2,OpPert,0.805,0.98,0.17499999999999993,0.805,0.98,0.74,0.98,0.24,0.74,0.98,0.55,1.0,0.44999999999999996,0.55,1.0,0.3863788790263039,0.884316421122636,0.49793754209633206,0.3863788790263039,0.884316421122636,0.358059914583735,0.7743164306621896,0.4162565160784546,0.358059914583735,0.7743164306621896,-0.21691544532643303,0.937012748432867,1.1539281937593,-0.21691544532643303,0.937012748432867,0.15,0.5,0.35,0.15,0.5,19.74355125427246,0.1793222427368164,19.564229011535645,0.1793222427368164,19.74355125427246
OpPert_norman_s2,OpPert s2,CBL+CNN1,OpPert,0.79,0.955,0.16499999999999992,0.79,0.955,0.68,0.98,0.29999999999999993,0.68,0.98,0.45,1.0,0.55,0.45,1.0,0.4428806747231718,0.8709377757179507,0.42805710099477895,0.4428806747231718,0.8709377757179507,0.37781304613715394,0.775110814590427,0.397297768453273,0.37781304613715394,0.775110814590427,-0.6868186062532217,0.8435031290034599,1.5303217352566816,-0.6868186062532217,0.8435031290034599,0.1,0.35,0.24999999999999997,0.1,0.35,19.194950103759766,0.2508561313152313,18.944093972444534,0.2508561313152313,19.194950103759766
OpPert_norman_s2,OpPert s2,CBL+PTPN12,OpPert,0.75,0.91,0.16000000000000003,0.75,0.91,0.64,0.86,0.21999999999999997,0.64,0.86,0.4,0.9,0.5,0.4,0.9,0.34452644920124925,0.8194465689222121,0.4749201197209629,0.34452644920124925,0.8194465689222121,0.3367274539375177,0.7141564638934706,0.37742900995595297,0.3367274539375177,0.7141564638934706,-0.7354918656153656,0.8498621358226417,1.5853540014380072,-0.7354918656153656,0.8498621358226417,0.1,0.45,0.35,0.1,0.45,19.341571807861328,0.1423444002866745,19.199227407574654,0.1423444002866745,19.341571807861328
OpPert_norman_s2,OpPert s2,CBL+TGFBR2,OpPert,0.735,0.92,0.18500000000000005,0.735,0.92,0.58,0.94,0.36,0.58,0.94,0.4,0.95,0.5499999999999999,0.4,0.95,0.2988599675091386,0.8171790279930585,0.5183190604839198,0.2988599675091386,0.8171790279930585,0.2858724689906637,0.7006777556320599,0.4148052866413962,0.2858724689906637,0.7006777556320599,-0.7415379754258307,0.8302222262999975,1.5717602017258283,-0.7415379754258307,0.8302222262999975,0.15,0.45,0.30000000000000004,0.15,0.45,19.298227310180664,0.1384541541337967,19.159773156046867,0.1384541541337967,19.298227310180664
OpPert_norman_s2,OpPert s2,CDKN1B+CDKN1C,OpPert,0.76,0.97,0.20999999999999996,0.76,0.97,0.62,0.94,0.31999999999999995,0.62,0.94,0.45,1.0,0.55,0.45,1.0,0.3436674212403348,0.9035103801476223,0.5598429589072875,0.3436674212403348,0.9035103801476223,0.33728412454433854,0.784199448264759,0.4469153237204204,0.33728412454433854,0.784199448264759,-0.7406551325829787,0.9403134246712685,1.6809685572542472,-0.7406551325829787,0.9403134246712685,0.1,0.45,0.35,0.1,0.45,19.148029327392578,0.13301298022270203,19.015016347169876,0.13301298022270203,19.148029327392578
OpPert_norman_s2,OpPert s2,CEBPA+JUN,OpPert,0.875,0.995,0.12,0.875,0.995,0.82,1.0,0.18000000000000005,0.82,1.0,0.65,1.0,0.35,0.65,1.0,0.6856523155849332,0.942431966299846,0.2567796507149128,0.6856523155849332,0.942431966299846,0.5784250792748767,0.8883455482107785,0.30992046893590175,0.5784250792748767,0.8883455482107785,-0.5212741851233967,0.9804604818603913,1.501734666983788,-0.5212741851233967,0.9804604818603913,0.0,0.5,0.5,0.0,0.5,17.40554428100586,0.13742533326148987,17.26811894774437,0.13742533326148987,17.40554428100586
OpPert_norman_s2,OpPert s2,CEBPB+CEBPE,OpPert,0.78,0.895,0.11499999999999999,0.78,0.895,0.64,0.94,0.29999999999999993,0.64,0.94,0.45,0.95,0.49999999999999994,0.45,0.95,0.4287275139860995,0.697205941747733,0.2684784277616335,0.4287275139860995,0.697205941747733,0.41580391429069746,0.6419800840080108,0.2261761697173133,0.41580391429069746,0.6419800840080108,-0.2073520048978727,0.8831678791345103,1.090519884032383,-0.2073520048978727,0.8831678791345103,0.2,0.2,0.0,0.2,0.2,20.12896728515625,0.33648139238357544,19.792485892772675,0.33648139238357544,20.12896728515625
OpPert_norman_s2,OpPert s2,CEBPB+MAPK1,OpPert,0.805,0.97,0.16499999999999992,0.805,0.97,0.7,0.94,0.24,0.7,0.94,0.65,1.0,0.35,0.65,1.0,0.491116550492184,0.876388426281239,0.38527187578905503,0.491116550492184,0.876388426281239,0.41910603604206736,0.8221153997457258,0.4030093637036584,0.41910603604206736,0.8221153997457258,-0.6186903050453433,0.9089742223046735,1.5276645273500167,-0.6186903050453433,0.9089742223046735,0.1,0.5,0.4,0.1,0.5,18.303550720214844,0.08199645578861237,18.22155426442623,0.08199645578861237,18.303550720214844
OpPert_norman_s2,OpPert s2,CEBPE+ETS2,OpPert,0.775,0.775,0.0,0.775,0.775,0.64,0.72,0.07999999999999996,0.64,0.72,0.5,0.55,0.050000000000000044,0.5,0.55,0.337204263784955,0.4161842506018856,0.07897998681693058,0.337204263784955,0.4161842506018856,0.3284285483249434,0.4331896694558056,0.10476112113086222,0.3284285483249434,0.4331896694558056,-0.48008272417499115,-0.5411058395634758,0.06102311538848465,-0.5411058395634758,-0.48008272417499115,0.2,0.15,0.05000000000000002,0.15,0.2,20.974390029907227,1.1351284980773926,19.839261531829834,1.1351284980773926,20.974390029907227
OpPert_norman_s2,OpPert s2,CEBPE+ZC3HAV1,OpPert,0.695,0.62,0.07499999999999996,0.62,0.695,0.48,0.56,0.08000000000000007,0.48,0.56,0.3,0.5,0.2,0.3,0.5,0.23107147564406108,0.09044707251577479,0.14062440312828628,0.09044707251577479,0.23107147564406108,0.25467161100030594,0.12752563077404028,0.12714598022626566,0.12752563077404028,0.25467161100030594,-0.16800708260531147,-0.4080129804530911,0.24000589784777962,-0.4080129804530911,-0.16800708260531147,0.15,0.15,0.0,0.15,0.15,20.6997013092041,0.6055488586425781,20.094152450561523,0.6055488586425781,20.6997013092041
OpPert_norman_s2,OpPert s2,DUSP9+SNAI1,OpPert,0.835,0.975,0.14,0.835,0.975,0.76,0.96,0.19999999999999996,0.76,0.96,0.6,0.95,0.35,0.6,0.95,0.5103551075634933,0.9059598222462056,0.3956047146827123,0.5103551075634933,0.9059598222462056,0.44031955825765096,0.8192208433883029,0.37890128513065197,0.44031955825765096,0.8192208433883029,-0.504778372620893,0.8935615709469347,1.3983399435678276,-0.504778372620893,0.8935615709469347,0.1,0.4,0.30000000000000004,0.1,0.4,18.89341926574707,0.16060039401054382,18.732818871736526,0.16060039401054382,18.89341926574707
OpPert_norman_s2,OpPert s2,FEV+MAP7D1,OpPert,0.75,0.735,0.015000000000000013,0.735,0.75,0.62,0.76,0.14,0.62,0.76,0.4,0.75,0.35,0.4,0.75,0.32493332752144766,0.6242329844394332,0.29929965691798555,0.32493332752144766,0.6242329844394332,0.2996692711241237,0.4718922126570233,0.17222294153289958,0.2996692711241237,0.4718922126570233,-0.5926616913955477,0.6207159033189023,1.21337759471445,-0.5926616913955477,0.6207159033189023,0.1,0.35,0.24999999999999997,0.1,0.35,20.224496841430664,0.46667543053627014,19.757821410894394,0.46667543053627014,20.224496841430664
OpPert_norman_s2,OpPert s2,FOSB+UBASH3B,OpPert,0.715,0.85,0.135,0.715,0.85,0.52,0.78,0.26,0.52,0.78,0.35,0.7,0.35,0.35,0.7,0.19989690668905918,0.6486434928135093,0.4487465861244501,0.19989690668905918,0.6486434928135093,0.250285473512632,0.5674899263124028,0.31720445279977083,0.250285473512632,0.5674899263124028,-0.7972456474550504,0.25598052207406624,1.0532261695291167,-0.7972456474550504,0.25598052207406624,0.1,0.25,0.15,0.1,0.25,19.872438430786133,0.49426180124282837,19.378176629543304,0.49426180124282837,19.872438430786133
OpPert_norman_s2,OpPert s2,FOXA3+FOXL2,OpPert,0.82,0.96,0.14,0.82,0.96,0.78,0.96,0.17999999999999994,0.78,0.96,0.55,0.95,0.3999999999999999,0.55,0.95,0.441119950773647,0.8803101595590972,0.4391902087854502,0.441119950773647,0.8803101595590972,0.40600440901966417,0.8032973840183901,0.39729297499872596,0.40600440901966417,0.8032973840183901,-0.26261428940834075,0.9093281472133564,1.171942436621697,-0.26261428940834075,0.9093281472133564,0.15,0.45,0.30000000000000004,0.15,0.45,19.98310661315918,0.2516656517982483,19.73144096136093,0.2516656517982483,19.98310661315918
OpPert_norman_s2,OpPert s2,FOXL2+POU3F2,OpPert,0.805,0.98,0.17499999999999993,0.805,0.98,0.78,0.98,0.19999999999999996,0.78,0.98,0.55,1.0,0.44999999999999996,0.55,1.0,0.42992010327895663,0.9283109400325356,0.4983908367535789,0.42992010327895663,0.9283109400325356,0.3889406785965346,0.8088188794643003,0.4198782008677657,0.3889406785965346,0.8088188794643003,-0.13749884920673217,0.9515131852955276,1.0890120345022598,-0.13749884920673217,0.9515131852955276,0.15,0.5,0.35,0.15,0.5,19.501434326171875,0.15611889958381653,19.34531542658806,0.15611889958381653,19.501434326171875
OpPert_norman_s2,OpPert s2,MAP2K6+SPI1,OpPert,0.73,0.84,0.10999999999999999,0.73,0.84,0.64,0.82,0.17999999999999994,0.64,0.82,0.65,0.8,0.15000000000000002,0.65,0.8,0.19009542025268528,0.6107371575652877,0.4206417373126024,0.19009542025268528,0.6107371575652877,0.20606513707964036,0.4640854153918848,0.25802027831224444,0.20606513707964036,0.4640854153918848,-0.5061525222896401,0.3913400259721089,0.8974925482617491,-0.5061525222896401,0.3913400259721089,0.15,0.2,0.05000000000000002,0.15,0.2,18.52773666381836,0.14772063493728638,18.380016028881073,0.14772063493728638,18.52773666381836
OpPert_norman_s2,OpPert s2,PTPN12+UBASH3A,OpPert,0.78,0.955,0.17499999999999993,0.78,0.955,0.7,0.98,0.28,0.7,0.98,0.4,1.0,0.6,0.4,1.0,0.3962103968580907,0.8969033536729085,0.5006929568148178,0.3962103968580907,0.8969033536729085,0.3604094418671579,0.7972254160234467,0.43681597415628876,0.3604094418671579,0.7972254160234467,-0.7249039215336915,0.8903522396728271,1.6152561612065186,-0.7249039215336915,0.8903522396728271,0.05,0.6,0.5499999999999999,0.05,0.6,19.508520126342773,0.15634410083293915,19.352176025509834,0.15634410083293915,19.508520126342773
OpPert_norman_s2,OpPert s2,PTPN12+UBASH3B,OpPert,0.77,0.97,0.19999999999999996,0.77,0.97,0.66,0.98,0.31999999999999995,0.66,0.98,0.25,1.0,0.75,0.25,1.0,0.3725803246847459,0.9062545298454427,0.5336742051606969,0.3725803246847459,0.9062545298454427,0.3628905391451604,0.8101734594283518,0.44728292028319144,0.3628905391451604,0.8101734594283518,-0.6943687681258606,0.9110146613208672,1.6053834294467277,-0.6943687681258606,0.9110146613208672,0.05,0.65,0.6,0.05,0.65,19.720989227294922,0.12491439282894135,19.59607483446598,0.12491439282894135,19.720989227294922
OpPert_norman_s2,OpPert s2,PTPN12+ZBTB10,OpPert,0.775,0.945,0.16999999999999993,0.775,0.945,0.64,0.94,0.29999999999999993,0.64,0.94,0.4,0.95,0.5499999999999999,0.4,0.95,0.36664290341269734,0.879493288247461,0.5128503848347636,0.36664290341269734,0.879493288247461,0.3472829002899187,0.7391568393338833,0.3918739390439646,0.3472829002899187,0.7391568393338833,-0.6240993292362825,0.9325447882534993,1.5566441174897818,-0.6240993292362825,0.9325447882534993,0.1,0.45,0.35,0.1,0.45,19.038291931152344,0.11138646304607391,18.92690546810627,0.11138646304607391,19.038291931152344
OpPert_norman_s2,OpPert s2,SNAI1+ZBTB10,OpPert,0.82,0.94,0.12,0.82,0.94,0.78,0.94,0.15999999999999992,0.78,0.94,0.55,0.9,0.35,0.55,0.9,0.46034490780772197,0.8018633489462973,0.3415184411385753,0.46034490780772197,0.8018633489462973,0.42193836061258944,0.7268600012469124,0.304921640634323,0.42193836061258944,0.7268600012469124,-0.3371938961223052,0.6316397231366507,0.968833619258956,-0.3371938961223052,0.6316397231366507,0.15,0.2,0.05000000000000002,0.15,0.2,19.612564086914062,0.46189576387405396,19.15066832304001,0.46189576387405396,19.612564086914062
OpPert_norman_s3,OpPert s3,AHR+KLF1,OpPert,0.72,0.58,0.14,0.58,0.72,0.7,0.76,0.06000000000000005,0.7,0.76,0.7,0.75,0.050000000000000044,0.7,0.75,0.23108951070776992,0.5298944974251327,0.2988049867173628,0.23108951070776992,0.5298944974251327,0.20784294482183951,0.34699481246557123,0.13915186764373172,0.20784294482183951,0.34699481246557123,-0.532240385549328,0.6355981176601384,1.1678385032094662,-0.532240385549328,0.6355981176601384,0.15,0.3,0.15,0.15,0.3,18.607547760009766,0.4661045968532562,18.14144316315651,0.4661045968532562,18.607547760009766
OpPert_norman_s3,OpPert s3,BAK1+BCL2L11,OpPert,0.67,0.385,0.28500000000000003,0.385,0.67,0.56,0.4,0.16000000000000003,0.4,0.56,0.5,0.45,0.04999999999999999,0.45,0.5,0.045829189945450696,-0.05134183870859869,0.09717102865404939,-0.05134183870859869,0.045829189945450696,0.10654720714699045,-0.05775114826877414,0.1642983554157646,-0.05775114826877414,0.10654720714699045,-0.4891077215312117,0.22439812515626564,0.7135058466874773,-0.4891077215312117,0.22439812515626564,0.15,0.25,0.1,0.15,0.25,19.336265563964844,0.14098873734474182,19.195276826620102,0.14098873734474182,19.336265563964844
OpPert_norman_s3,OpPert s3,BPGM+SAMD1,OpPert,0.795,0.985,0.18999999999999995,0.795,0.985,0.72,0.96,0.24,0.72,0.96,0.55,1.0,0.44999999999999996,0.55,1.0,0.37830127103378874,0.9092864550449166,0.5309851840111278,0.37830127103378874,0.9092864550449166,0.3225339272777864,0.7960712073989641,0.4735372801211777,0.3225339272777864,0.7960712073989641,-0.6902795952552027,0.8758204259847135,1.566100021239916,-0.6902795952552027,0.8758204259847135,0.1,0.55,0.45000000000000007,0.1,0.55,19.775400161743164,0.47267216444015503,19.30272799730301,0.47267216444015503,19.775400161743164
OpPert_norman_s3,OpPert s3,CBFA2T3+FEV,OpPert,0.81,0.91,0.09999999999999998,0.81,0.91,0.82,0.88,0.06000000000000005,0.82,0.88,0.6,0.85,0.25,0.6,0.85,0.447828943849639,0.7626529549836327,0.3148240111339937,0.447828943849639,0.7626529549836327,0.38681764743733926,0.6254273496450424,0.23860970220770317,0.38681764743733926,0.6254273496450424,-0.3692090921320194,0.617139765109694,0.9863488572417134,-0.3692090921320194,0.617139765109694,0.1,0.35,0.24999999999999997,0.1,0.35,19.54574966430664,0.5711601376533508,18.97458952665329,0.5711601376533508,19.54574966430664
OpPert_norman_s3,OpPert s3,CBFA2T3+POU3F2,OpPert,0.805,0.975,0.16999999999999993,0.805,0.975,0.76,0.96,0.19999999999999996,0.76,0.96,0.55,1.0,0.44999999999999996,0.55,1.0,0.3799229913177585,0.8806395541069004,0.5007165627891419,0.3799229913177585,0.8806395541069004,0.3460964812903695,0.7727052075184013,0.4266087262280318,0.3460964812903695,0.7727052075184013,-0.22062175952143215,0.9310151548554857,1.1516369143769178,-0.22062175952143215,0.9310151548554857,0.15,0.45,0.30000000000000004,0.15,0.45,19.5581111907959,0.13566958904266357,19.422441601753235,0.13566958904266357,19.5581111907959
OpPert_norman_s3,OpPert s3,CBL+CNN1,OpPert,0.785,0.955,0.16999999999999993,0.785,0.955,0.7,0.98,0.28,0.7,0.98,0.5,1.0,0.5,0.5,1.0,0.43984380585991184,0.8833058148406067,0.4434620089806948,0.43984380585991184,0.8833058148406067,0.3711448273428769,0.7884377196331509,0.417292892290274,0.3711448273428769,0.7884377196331509,-0.6810136155941856,0.8589554017053718,1.5399690172995575,-0.6810136155941856,0.8589554017053718,0.1,0.45,0.35,0.1,0.45,19.17026710510254,0.22549207508563995,18.9447750300169,0.22549207508563995,19.17026710510254
OpPert_norman_s3,OpPert s3,CBL+PTPN12,OpPert,0.755,0.92,0.16500000000000004,0.755,0.92,0.66,0.88,0.21999999999999997,0.66,0.88,0.4,0.9,0.5,0.4,0.9,0.3418094585902323,0.8218290168645778,0.48001955827434545,0.3418094585902323,0.8218290168645778,0.3331569100009875,0.7072850461318746,0.3741281361308871,0.3331569100009875,0.7072850461318746,-0.7481335031351706,0.8367981359777814,1.584931639112952,-0.7481335031351706,0.8367981359777814,0.1,0.45,0.35,0.1,0.45,19.15801429748535,0.16091077029705048,18.9971035271883,0.16091077029705048,19.15801429748535
OpPert_norman_s3,OpPert s3,CBL+TGFBR2,OpPert,0.755,0.945,0.18999999999999995,0.755,0.945,0.62,0.94,0.31999999999999995,0.62,0.94,0.45,0.95,0.49999999999999994,0.45,0.95,0.32741026505285475,0.8305518852469418,0.503141620194087,0.32741026505285475,0.8305518852469418,0.30194654863062614,0.7097706274241115,0.4078240787934853,0.30194654863062614,0.7097706274241115,-0.7123470784981736,0.8548568718381925,1.5672039503363662,-0.7123470784981736,0.8548568718381925,0.15,0.5,0.35,0.15,0.5,18.968969345092773,0.10871736705303192,18.86025197803974,0.10871736705303192,18.968969345092773
OpPert_norman_s3,OpPert s3,CDKN1B+CDKN1C,OpPert,0.765,0.965,0.19999999999999996,0.765,0.965,0.64,0.94,0.29999999999999993,0.64,0.94,0.5,1.0,0.5,0.5,1.0,0.34238305804915703,0.9004065097296511,0.558023451680494,0.34238305804915703,0.9004065097296511,0.32990718289811644,0.7737088850380923,0.4438017021399759,0.32990718289811644,0.7737088850380923,-0.7517034058223366,0.9342437299813227,1.6859471358036593,-0.7517034058223366,0.9342437299813227,0.1,0.45,0.35,0.1,0.45,18.9041748046875,0.09573565423488617,18.808439150452614,0.09573565423488617,18.9041748046875
OpPert_norman_s3,OpPert s3,CEBPA+JUN,OpPert,0.9,0.995,0.09499999999999997,0.9,0.995,0.88,1.0,0.12,0.88,1.0,0.75,1.0,0.25,0.75,1.0,0.6988067654383789,0.9443496196077416,0.2455428541693626,0.6988067654383789,0.9443496196077416,0.5824435404779895,0.8930286183756794,0.31058507789768985,0.5824435404779895,0.8930286183756794,-0.5220511254773567,0.9746377450586281,1.4966888705359849,-0.5220511254773567,0.9746377450586281,0.0,0.6,0.6,0.0,0.6,16.95122528076172,0.30473339557647705,16.64649188518524,0.30473339557647705,16.95122528076172
OpPert_norman_s3,OpPert s3,CEBPB+CEBPE,OpPert,0.795,0.905,0.10999999999999999,0.795,0.905,0.68,0.94,0.2599999999999999,0.68,0.94,0.5,0.95,0.44999999999999996,0.5,0.95,0.44918551078021185,0.745999173721902,0.2968136629416902,0.44918551078021185,0.745999173721902,0.4204612707111145,0.6883240308305308,0.26786276011941634,0.4204612707111145,0.6883240308305308,-0.3250288142760583,0.879453201263492,1.2044820155395504,-0.3250288142760583,0.879453201263492,0.15,0.25,0.1,0.15,0.25,19.650493621826172,0.31885412335395813,19.331639498472214,0.31885412335395813,19.650493621826172
OpPert_norman_s3,OpPert s3,CEBPB+MAPK1,OpPert,0.81,0.965,0.15499999999999992,0.81,0.965,0.72,0.94,0.21999999999999997,0.72,0.94,0.7,1.0,0.30000000000000004,0.7,1.0,0.4844567317852128,0.8758754128179997,0.39141868103278693,0.4844567317852128,0.8758754128179997,0.406866275839665,0.8214638146206378,0.4145975387809728,0.406866275839665,0.8214638146206378,-0.630744471600888,0.908175310557719,1.5389197821586071,-0.630744471600888,0.908175310557719,0.1,0.45,0.35,0.1,0.45,18.218252182006836,0.07941728085279465,18.13883490115404,0.07941728085279465,18.218252182006836
OpPert_norman_s3,OpPert s3,CEBPE+ETS2,OpPert,0.755,0.82,0.06499999999999995,0.755,0.82,0.6,0.8,0.20000000000000007,0.6,0.8,0.45,0.65,0.2,0.45,0.65,0.3632512978819589,0.5254837613467057,0.1622324634647468,0.3632512978819589,0.5254837613467057,0.34143831095742216,0.5139481887369323,0.1725098777795101,0.34143831095742216,0.5139481887369323,-0.6356082245364735,-0.2108612147891554,0.42474700974731805,-0.6356082245364735,-0.2108612147891554,0.1,0.1,0.0,0.1,0.1,20.234392166137695,0.7288011312484741,19.50559103488922,0.7288011312484741,20.234392166137695
OpPert_norman_s3,OpPert s3,CEBPE+ZC3HAV1,OpPert,0.68,0.655,0.025000000000000022,0.655,0.68,0.5,0.52,0.020000000000000018,0.5,0.52,0.35,0.4,0.050000000000000044,0.35,0.4,0.23962647460347766,0.17852581830516376,0.061100656298313905,0.17852581830516376,0.23962647460347766,0.25368859071580524,0.1819107564588214,0.07177783425698384,0.1819107564588214,0.25368859071580524,-0.2616343406257922,-0.31225335872631665,0.05061901810052444,-0.31225335872631665,-0.2616343406257922,0.15,0.15,0.0,0.15,0.15,20.166494369506836,0.4034598767757416,19.763034492731094,0.4034598767757416,20.166494369506836
OpPert_norman_s3,OpPert s3,DUSP9+SNAI1,OpPert,0.84,0.98,0.14,0.84,0.98,0.78,0.98,0.19999999999999996,0.78,0.98,0.65,1.0,0.35,0.65,1.0,0.547117830433484,0.9156251800254791,0.36850734959199505,0.547117830433484,0.9156251800254791,0.460207724621864,0.8310460078049539,0.37083828318308987,0.460207724621864,0.8310460078049539,-0.4876590496373448,0.8960680265604675,1.3837270761978122,-0.4876590496373448,0.8960680265604675,0.1,0.4,0.30000000000000004,0.1,0.4,18.645923614501953,0.1583283394575119,18.48759527504444,0.1583283394575119,18.645923614501953
OpPert_norman_s3,OpPert s3,FEV+MAP7D1,OpPert,0.765,0.74,0.025000000000000022,0.74,0.765,0.7,0.76,0.06000000000000005,0.7,0.76,0.5,0.75,0.25,0.5,0.75,0.31036654795011137,0.613641843664463,0.3032752957143516,0.31036654795011137,0.613641843664463,0.2832510447749967,0.4640774685256044,0.1808264237506077,0.2832510447749967,0.4640774685256044,-0.605484046349511,0.6012912734374366,1.2067753197869475,-0.605484046349511,0.6012912734374366,0.1,0.35,0.24999999999999997,0.1,0.35,20.113265991210938,0.47481074929237366,19.638455241918564,0.47481074929237366,20.113265991210938
OpPert_norman_s3,OpPert s3,FOSB+UBASH3B,OpPert,0.715,0.855,0.14,0.715,0.855,0.52,0.78,0.26,0.52,0.78,0.35,0.7,0.35,0.35,0.7,0.18803579320974578,0.6566338996042134,0.4685981063944676,0.18803579320974578,0.6566338996042134,0.2388782863545427,0.5739086821547975,0.33503039580025484,0.2388782863545427,0.5739086821547975,-0.8027840048252671,0.27833279185913157,1.0811167966843986,-0.8027840048252671,0.27833279185913157,0.1,0.25,0.15,0.1,0.25,19.768909454345703,0.40425238013267517,19.364657074213028,0.40425238013267517,19.768909454345703
OpPert_norman_s3,OpPert s3,FOXA3+FOXL2,OpPert,0.82,0.96,0.14,0.82,0.96,0.78,0.96,0.17999999999999994,0.78,0.96,0.55,0.95,0.3999999999999999,0.55,0.95,0.42678708168337204,0.8744411415886306,0.4476540599052586,0.42678708168337204,0.8744411415886306,0.396757252767243,0.7931320328647079,0.3963747800974649,0.396757252767243,0.7931320328647079,-0.2667089272569811,0.8956220713702406,1.1623309986272217,-0.2667089272569811,0.8956220713702406,0.15,0.4,0.25,0.15,0.4,20.080455780029297,0.1714271605014801,19.909028619527817,0.1714271605014801,20.080455780029297
